top1,top2,top3,label
0.28338471603698173,0.3002006842514563,0.44550832827135367,1
0.06803588087820417,0.10630698161968806,0.8207813078008958,1
0.02096848290331892,0.028250672997100566,0.2468773531120477,1
0.16953012403838758,0.22727664730651867,0.7124487376521482,1
0.20257191394384283,0.2217079987078162,0.7625520527503418,1
0.1446865753532559,0.36006463476316974,0.5908023891359139,1
0.4350315727640617,0.5045747408216064,0.545479263447352,1
0.215879474827824,0.2342802245003654,0.8244805853072182,1
0.20149481752445225,0.322838368351879,0.6158375525676567,1
0.09124788279130475,0.17956924040832015,0.1847264706055236,1
0.056675097120052864,0.3081901976693393,0.3159241214296087,1
0.12482885297772114,0.18683494699259548,0.19938885482231178,1
0.18437836992917264,0.3013327361118193,0.3369085411578619,1
0.06009805764712705,0.07843652872098333,0.21491751186046204,1
0.236949341584912,0.25356032476937906,0.37013520849134907,1
0.12432205891339194,0.2144022946003873,0.26014706595438986,1
0.06841171362444098,0.07330783100677137,0.13888006622371252,1
0.07479351994738165,0.09546223878832752,0.8359632512043833,1
0.10857971902029714,0.24109158637109096,0.2752004447710711,1
0.05966102364873957,0.12639813660464458,0.48634333444530015,1
0.2342900039819976,0.2793329301592504,0.4188028413581557,1
0.11426648167439538,0.12698579982626343,0.4632061131368219,1
0.36056796385598644,0.38681542556583454,0.4192604190540035,1
0.29902753689958106,0.36843868799561263,0.5932024394065245,1
0.18247689440851508,0.23052668968092255,0.23541588402236976,1
0.1747131752876926,0.5260729034253243,0.5586669520030818,1
0.12104679248175254,0.22421623788871478,0.33354215058450776,1
0.12594051165364073,0.2236210199545426,0.5027326104718187,1
0.06326051984479059,0.08706576390308665,0.10902376720216352,1
0.02666361898631248,0.2818728828689742,0.846311387234107,1
0.18327518449460029,0.46078082993474145,0.8698846068213532,1
0.0782458675427693,0.1260906953545958,0.1379157058158475,1
0.39123127348132575,0.4040656916317318,0.4360273132823022,1
0.0865800866283164,0.13124554302969144,0.20718649050865753,1
0.07975375831898221,0.08129912787597465,0.21808998064462337,1
0.3016455132212036,0.356413420880435,0.6709336695432392,1
0.08975513263667263,0.10434714038619408,0.14797231364294594,1
0.22809933872143157,0.41650921602787927,0.4575277178642136,1
0.24002852166473548,0.4901434547760933,0.9416846003474515,1
0.07484875366615942,0.09595056434724944,0.3411573820869562,1
0.11025549456509313,0.21103473421326183,0.5996034170637584,1
0.036080487139708926,0.04085571718145562,0.043158981310518395,1
0.10724084512643128,0.3738811181315518,0.570665002589152,1
0.09306180384291401,0.15724326713489464,0.329809411588985,1
0.19816352631739015,0.27028123712993946,0.30219246739252614,1
0.16356448937182128,0.19935232865878766,0.6144623756835321,1
0.09536312690450574,0.1075452505061574,0.15297266672297716,1
0.31683607998856833,0.3832672036983426,0.43202358457470197,1
0.04762861364807055,0.11893071877033207,0.31387289486591025,1
0.05415232165321005,0.0815803126646292,0.5707460414876092,1
0.05707900494317511,0.30156638776049993,0.5798555360281201,1
0.042008422488613355,0.10821944476647043,0.48251601336603955,1
0.12382053167824494,0.19077319357896394,0.35126335388878094,1
0.2150214555171082,0.296692893499236,0.3464511015725944,1
0.06499360478528599,0.21352465567210396,0.3910739276443627,1
0.22460514890969455,0.3306126157361911,0.521396247441476,1
0.0740967752388376,0.10422766032934394,0.14551582403926783,1
0.16517929279457846,0.1894815041911492,0.22000918188893112,1
0.08042765433037315,0.08100016846321624,0.43010024916430833,1
0.18981393637108523,0.20182248299839978,0.2895757334723138,1
0.12413253836767127,0.1813377481113933,0.2268408346301779,1
0.1185372956356456,0.16572521502273085,0.19066882260485063,1
0.07493732485039101,0.21024383269618369,0.22946130021641925,1
0.13664721670417856,0.22362425485182916,0.3857405770456144,1
0.02923140935644587,0.04364904663817024,0.7460034174657925,1
0.08342728175969948,0.0958189935696513,0.12696880034669508,1
0.08163239680445401,0.08971611936194737,0.15578849737554887,1
0.05593500313780793,0.07392851993153984,0.8030903098434305,1
0.19280859703129147,0.43757211467266816,0.5890511176174823,1
0.15191214740526762,0.17223029026766834,0.27668859826606745,1
0.0624734935771535,0.0945331152984754,0.1898456713921807,1
0.26610983618071665,0.3158003365325741,0.9859715541683023,1
0.1310789642031614,0.14734411882838613,0.2598960971891643,1
0.03793084281762136,0.18036687360720582,0.3294075823360754,1
0.09247808131601973,0.09254996093439143,0.1274777713080088,1
0.11030157717365983,0.16328833665806114,0.2030286406421845,1
0.09836930553003463,0.2687696404372831,0.8743911178028049,1
0.04726800554132406,0.16826465379874384,0.6498587349794847,1
0.12378013809817434,0.1325907713835718,0.43565331279485303,1
0.2602648328608631,0.44388964297195177,0.7395315365650849,1
0.1122987557518998,0.485256227158149,0.5077238011483995,1
0.02489685963194032,0.02636677639085408,0.029308165249452872,1
0.21341402809052795,0.22353403912282382,0.2891739238300792,1
0.03768396767678518,0.06344875255725267,0.07762086124249366,1
0.2217600992747136,0.25753443778327784,0.47943414104780996,1
0.09570938736466757,0.2520682618400183,0.25965976518292944,1
0.14743950721840438,0.1675333974287271,0.28639143901840797,1
0.07315403119872758,0.09222196648428597,0.29848421041927675,1
0.24420689694574046,0.3740931592953997,0.5410905501676295,1
0.1219023474331114,0.1392793607181148,0.29316522332374184,1
0.06950537475683641,0.126372190563872,0.7662724506298514,1
0.04765181399553893,0.13556792095411424,0.2629598662972579,1
0.3336103924195244,0.3548920581121713,0.4849772631659252,1
0.1668858996425382,0.3033818631011884,0.35103909864389254,1
0.060932941097632934,0.14693082885836922,0.14762093489625014,1
0.21439435001800766,0.2207484055916351,0.5697880850019369,1
0.21523548275110418,0.34918926400608535,0.426581260992586,1
0.22628524852379014,0.37294057502268785,0.38079943940935573,1
0.12513100996233686,0.14666601169092974,0.151684853243494,1
0.11329226927095719,0.3841678060044072,0.5980521588646464,1
0.1107471328949041,0.38342842188490406,0.854020492117047,1
0.21247085306579114,0.2440001667766946,0.30901989049702433,1
0.26705334201193215,0.3124354562197582,0.33210110931959236,1
0.12309332548792613,0.2825309034136735,0.6375858344930954,1
0.054331176973890866,0.09011872314561749,0.17102212271566733,1
0.22948780708785063,0.26418521708611814,0.4034601575704637,1
0.15119418317151212,0.17468679791382755,0.5179879951585009,1
0.10227877894001292,0.12210382758081235,0.16166070068492872,1
0.2135843078055475,0.30260365652490284,0.5747291806926886,1
0.17739200702480204,0.21856738382506852,0.5806038212454375,1
0.11347358775735737,0.27333089962112284,0.9906095200881622,1
0.15450728192464125,0.30863285690104747,0.6883928246539995,1
0.03450572329359389,0.10378775932839779,0.9776907457928556,1
0.05118011487762226,0.7522865304324899,0.7567275173037326,1
0.0661285382166598,0.08239765143227674,0.0964617433751676,1
0.31479689686035206,0.35487930371384446,0.4611642740391707,1
0.10453407465554888,0.14297978095053207,0.521174044224045,1
0.07195983396587488,0.12150258935262417,0.16227420156918743,1
0.09910423134846683,0.19340704243045426,0.8915993791968005,1
0.39808799213565793,0.48860629419233925,0.4894419311836277,1
0.10457985596912554,0.17934083175189558,0.2288387820979341,1
0.08917286046513696,0.12824003415029497,0.174950933427744,1
0.05860940767798344,0.06853467558997435,0.15389214754536237,1
0.1286703697153915,0.14491899240836364,0.5768387800420082,1
0.09224011119229159,0.16916908081504764,0.2557192801961077,1
0.2996245055137619,0.31204045191621216,0.32589818174179774,1
0.0546870809228931,0.0603673854980166,0.12012196033295226,1
0.04933066680686221,0.13245045281225135,0.4260889179876686,1
0.08029612375267499,0.0840002916414038,0.18410620163141012,1
0.1637352911094509,0.1660062850639162,0.47827897373563955,1
0.23084651923961289,0.43270672997166537,0.774913745945363,1
0.17163123908468317,0.3397509196041085,0.46969992958731077,1
0.03457953099755942,0.07530157643205902,0.1856256262879934,1
0.2531168743207893,0.3702681680989442,0.5399063046979631,1
0.049592485220276726,0.09710737439135338,0.09811763971124911,1
0.22124211933566448,0.25852790907974144,0.4105255346034382,1
0.03026086154149721,0.49221213057664764,0.8863656180448738,1
0.13410185366250346,0.2985670792351893,0.4919061070881096,1
0.11438140931150145,0.11911767652323452,0.16139549979699008,1
0.09265372529404212,0.11158633718694654,0.1594183255577854,1
0.06312152083004043,0.27109668375540996,0.5136485355948486,1
0.11868700748419876,0.12997945053761448,0.1465466706192742,1
0.31174564341444605,0.3745556172025943,0.43209862355540446,1
0.09218062323026326,0.18677329313427138,0.6975621292894739,1
0.05244531254493515,0.0775908514626527,0.6007911159013617,1
0.2961435755201296,0.38540575146638983,0.4865961171433815,1
0.10226050892172019,0.1242096688354478,0.17094696706091306,1
0.09020335877992522,0.26549860040666845,0.5497635461645692,1
0.033814410275650485,0.06527100345708257,0.2858517103867036,1
0.09881220975414516,0.19236717331289796,0.3863646914222692,1
0.14597459664285592,0.24262140228617773,0.8840469934195639,1
0.1633233398126177,0.3278395417423046,0.39848728265430433,1
0.26371074141640805,0.29855651657561694,0.7650747373085116,1
0.05781289156655413,0.060249408740637576,0.10002178073652793,1
0.06476745283401482,0.07043511392570104,0.0993237227193281,1
0.13567559973203933,0.36936038260535503,0.4997858291930972,1
0.1015507754006968,0.10356363355189667,0.20898197695176413,1
0.2422797973586216,0.6091276525252273,0.6385387775254648,1
0.2606480803387573,0.596802199168327,0.8606572445521201,1
0.07782602009859521,0.10585391567537826,0.22586695280479654,1
0.21179284367365572,0.5061985080790409,0.8247207976605325,1
0.07417912498962152,0.24477292556265112,0.3270945576281419,1
0.33419529842170265,0.3660849913098373,0.7636708366258558,1
0.07679401555357815,0.23983990495197988,0.5349433755151544,1
0.11701183498380856,0.7305211642175886,0.744863669825415,1
0.05268372494039156,0.09742234262697796,0.2531921554165991,1
0.12415410177350876,0.13160029232489456,0.24398762998509135,1
0.15833586812193226,0.16877759046226004,0.5658746277651212,1
0.11441039823837407,0.15748116083117014,0.16330123389707293,1
0.12194602321622015,0.17595302156907977,0.349698944273021,1
0.145987138584403,0.18070604459093487,0.9657142301496833,1
0.20381007512267638,0.4578469242526287,0.49615534502538217,1
0.20904551872562263,0.21900289846859775,0.3813413049716915,1
0.1190769083679754,0.228395549864377,0.6676007583871236,1
0.20748519193074025,0.34433305728481867,0.3923492272648416,1
0.18805056498900544,0.1905144034867147,0.4589449874825668,1
0.033593505037783265,0.08139803356162707,0.24442440946833924,1
0.1543947988442297,0.32117731414444994,0.35846808612121317,1
0.10328988747713173,0.10824265774256837,0.11552575486826382,1
0.06757467043845992,0.0792490013535452,0.07977542097547723,1
0.1767628120950392,0.49972181340758,0.5810548221235031,1
0.1397093866864192,0.2224816107108361,0.23028432858338327,1
0.15950546078464392,0.18534470987973953,0.24854807793863348,1
0.14367468923929463,0.18590797950835392,0.8894822053280432,1
0.1422556523454841,0.18529419539432396,0.2251990945837114,1
0.1038105767264331,0.11220217636928556,0.3825656804518936,1
0.23396522850311902,0.321716740211271,0.49534127324522315,1
0.5277701310966205,0.6618131986106687,0.7929720923511513,1
0.14517772206186794,0.15204399699488158,0.5336834589313657,1
0.13868617940329903,0.266633799788932,0.3231107832952038,1
0.3656789053741395,0.39853670197727714,0.4310912027502279,1
0.07495146043002035,0.16405098910924742,0.2125953587405794,1
0.21245611541417758,0.3565865461101303,0.4281902318584602,1
0.11488314071310891,0.1308785990459251,0.16461737613391553,1
0.0323386502007391,0.06682047111101706,0.12487195026930356,1
0.19480329363948115,0.5831930387197858,0.8261233403399413,1
0.15131339579054093,0.2184277291191185,0.2765733805574985,1
0.12374188718130977,0.22854133663159262,0.40514198723722483,1
0.0916305694109955,0.09880374849456093,0.5967723122735004,1
0.08805286564767711,0.10376370189242916,0.10860956494578175,1
0.03986549777360787,0.04662454713685122,0.190211297801321,1
0.06720054680085513,0.15723856903303343,0.7126077692508858,1
0.1358508913858306,0.35205953497372927,0.4185868291043138,1
0.16170623330779707,0.21276492874163586,0.37615042198865345,1
0.1306127514378653,0.13919590268561807,0.17655533930930195,1
0.07561547922442946,0.09256564719308004,0.5856367118488703,1
0.4053715182739274,0.5215757132231382,0.7132849774575546,1
0.06649480747328802,0.06974551924462638,0.10366187278443693,1
0.3224581503282645,0.3557458134099724,0.42251776577422584,1
0.2974354296233517,0.3416682418349916,0.4822590808128271,1
0.0854427578837127,0.4354643752512222,0.9169953885038995,1
0.06188625922356502,0.06746258550149517,0.09454163919913929,1
0.1153550497527231,0.34891933402621417,0.6287943733167701,1
0.2613719925550647,0.2854278922912483,0.3075191246998833,1
0.1062546532452282,0.18887672099844804,0.21107626316497902,1
0.24073820827733464,0.4977388988608386,0.5667214593798682,1
0.054606533665381256,0.2842075084710937,0.8102395171758832,1
0.2339647233885707,0.24403870256150137,0.28862972137637266,1
0.17915542847354496,0.2225499183257931,0.9385509645525556,1
0.18801141787821804,0.2838134864369039,0.6001080188881777,1
0.06061790808691668,0.10334401634597071,0.9509248032544517,1
0.2882898717520511,0.4174484551017106,0.6275845423421387,1
0.11060649238945632,0.12373929879962485,0.2164830959349631,1
0.035847393625448615,0.05785240651482458,0.1762547425416198,1
0.030902209068975593,0.03216835258732622,0.06544851929241961,1
0.09279062166613972,0.12467598869680394,0.29592874073143594,1
0.0674752870559158,0.3471573732073316,0.35787509080735497,1
0.0921996899651669,0.1260474040001837,0.20965543318945767,1
0.26407185720715376,0.3885360080688395,0.4929346839819411,1
0.1550617095082706,0.33952421196057747,0.4541689289500532,1
0.03810625641833382,0.16809088226036265,0.3288274435604702,1
0.277267081170487,0.4786739720066845,0.8151071837592436,1
0.15925265478625564,0.42205467583518513,0.45435839813117385,1
0.2824025433830634,0.46725030307221627,0.7044215909526336,1
0.19991539300122477,0.20739378230823705,0.2898227625775857,1
0.155756547341484,0.2890596477961729,0.38838209472644464,1
0.0389625020247076,0.0402672198538715,0.15293654913438082,1
0.06330810601308888,0.09985725643328408,0.18575155868140325,1
0.03189196045137464,0.06479870659414305,0.1533895199343902,1
0.3419688369323097,0.34841251228919595,0.6004977498282806,1
0.12787435738410627,0.25251611420096887,0.5829951115249647,1
0.10486900929584944,0.21676365875153072,0.6628345083688439,1
0.08788475520888804,0.17499764360595127,0.42285851478058867,1
0.16252128003824873,0.16866977968330987,0.18344144185753875,1
0.05590833495499482,0.13515550865392037,0.3786091261636512,1
0.19655764145104507,0.2248132554224061,0.47574699940505594,1
0.2259134357878692,0.3654563744762158,0.4622383857115992,1
0.1760755794473423,0.24763348523437415,0.42816130110558587,1
0.06060622688385172,0.09533160608170387,0.1841189944970104,1
0.17475343053374157,0.22956956496730163,0.28648821431838994,1
0.0675391165060211,0.13160678574261417,0.2438218415651077,1
0.06404819470993424,0.10624046380393352,0.8089295939778535,1
0.06669512890407336,0.11650227835277774,0.3656804402151392,1
0.08118536333950786,0.13764526281701703,0.29231543099450996,1
0.21438495804083957,0.25020812707656087,0.31005730746760074,1
0.1490926717954491,0.18128640369726362,0.39312999296036033,1
0.213916125919343,0.23691617488002412,0.2828562626059179,1
0.1047412233341148,0.15760683880514628,0.24602215753537338,1
0.32353585250931594,0.3958363400065257,0.5223799055777232,1
0.03831944111486907,0.762718026205277,0.9546760612138013,1
0.12029771791600816,0.29523907247339226,0.7763816433388452,1
0.14951824019097568,0.21104325109520414,0.4342792821286872,1
0.04289230382361426,0.7689677268807487,0.9383961059919244,1
0.04669839473461519,0.10485673377435077,0.28910529123377654,1
0.07564662391560965,0.18888480401690932,0.2723340422623655,1
0.18974088827904492,0.4386032660151015,0.6002119222058873,1
0.04774544564805312,0.08735195735565239,0.2901825976525043,1
0.06773607561542111,0.07528843600388775,0.19581514074977405,1
0.200533359896311,0.22586509406087157,0.567803058625096,1
0.14435318459573324,0.16645398727060265,0.20682152412464017,1
0.1540270726730559,0.2315646484931615,0.8366026883711671,1
0.06707258498520512,0.17310818287673682,0.20132953308825147,1
0.28963865465638144,0.3062073232565956,0.37019365618997613,1
0.045523835543754027,0.06392907747742312,0.0830604146245542,1
0.05640780751552712,0.13453253298112133,0.35413162132037584,1
0.0941862479522034,0.10026327649326452,0.3396132037019059,1
0.3888050312342214,0.3942842097540273,0.4744774680354069,1
0.1500388814486071,0.6241533412172063,0.8344182584308204,1
0.1570607647769055,0.22109486410545456,0.3082945945052674,1
0.15950845465931904,0.2911119006631067,0.43454633178777685,1
0.06265462479982173,0.08815693828140596,0.10651038350803002,1
0.09760385292142869,0.23512652494197583,0.394437330700503,1
0.10198062258744885,0.1861101783723151,0.2955517997504712,1
0.24955950933011373,0.5134528179365645,0.9413043258654968,1
0.10909994694294727,0.3475963333575832,0.6532991642525674,1
0.12142521115974764,0.13264821375646024,0.5239380425574293,1
0.1566572513049506,0.1662946820363454,0.19926478904266423,1
0.017509160248614243,0.11388232483137857,0.26903722425203586,1
0.11400804154472834,0.12335249447425514,0.1890884018739869,1
0.18607906438687583,0.25431332228181897,0.26390209592741015,1
0.10003363371277346,0.13326248775425817,0.20354408068226992,1
0.23292494554512264,0.35726399778563694,0.3618583817544021,1
0.13475542506152677,0.15062376676409284,0.2511580065666043,1
0.08062805731731652,0.08428971303953228,0.11377127232339045,1
0.0872768539023903,0.09919820833986741,0.10377880778334561,1
0.10107783170641664,0.11060354377762477,0.6496975032357128,1
0.629307839053103,0.6685667517864143,0.7859664179927771,1
0.15548314758748827,0.21113391896583517,0.2755723130769966,1
0.029943583929780974,0.0617876795484732,0.969075868358378,1
0.08387115942595333,0.09954764277008515,0.10752283872344953,1
0.06957278891847929,0.07720940636859473,0.9833258101821791,1
0.10685361005974911,0.38993929822668627,0.6551222925557836,1
0.1405521702380391,0.22778518353872768,0.43328007404327246,1
0.14789071573148174,0.3010044141602732,0.6732909818665906,1
0.3053536255038097,0.4948662227535357,0.6409090868338525,1
0.05560807769295213,0.06958143246923829,0.10761418126894753,1
0.15511559226378022,0.18162944832617256,0.7490858849612606,1
0.10232803091082586,0.16997516499127205,0.6150196017591154,1
0.11923177907769779,0.15678621486696112,0.45616630432114846,1
0.15444129643111132,0.19978045986492757,0.3635060226527327,1
0.042845800020469595,0.05812539032656568,0.07219246279933628,1
0.08760112500801799,0.31542740802516567,0.5224906993565837,1
0.02057677344556961,0.4418076510136993,0.8512438768156795,1
0.07750288152236222,0.2588246425976593,0.46425719164909107,1
0.19505396348585835,0.21308048812665356,0.5487031995916686,1
0.05211709727496213,0.07535370424504369,0.6251466074583419,1
0.033609162161763226,0.07896400084115018,0.6200438473316281,1
0.10089071385495307,0.19752514017484243,0.19895941822737467,1
0.06880725509224025,0.09069936725042968,0.18829965268915552,1
0.053657703651175274,0.2682025517534594,0.29989845000001153,1
0.058023090926493895,0.1995575684046422,0.5979081646554406,1
0.06876847318138866,0.15978456312446757,0.5864522005275818,1
0.4584422385060978,0.5019587172977727,0.6062553439771998,1
0.12181007049365085,0.20119587730958358,0.22559423222636535,1
0.14556252878282702,0.1681841865186052,0.5273261269567182,1
0.13689889512698994,0.23910515568698254,0.4575701524631419,1
0.15568693504808775,0.28198950600651834,0.30200153687349746,1
0.16580830814197403,0.4228848863418769,0.4506718637736114,1
0.24685193277997455,0.3021488814486208,0.5260002277155391,1
0.06434454534526336,0.11377503392413922,0.18117807858897278,1
0.162514862490189,0.21353996689874924,0.7857971900339401,1
0.04923362064673935,0.8204602934810826,0.9976483764833954,1
0.04082962804591572,0.04311604430355876,0.08961735638227818,1
0.13905501390378006,0.1403900581332044,0.21640526615440492,1
0.20693336873828921,0.30004493175627966,0.38153934494319,1
0.34832625736504286,0.3995293524792614,0.47167334227238533,1
0.12025626358990267,0.18168283040002178,0.38471900079098376,1
0.24078736182929625,0.38820702352272507,0.522261703487492,1
0.09758201406797509,0.1132462861773392,0.29421904805011934,1
0.20052805102116658,0.25958200598646264,0.3565096445151989,1
0.22459235257192772,0.25060495439199126,0.43075473386554464,1
0.2066989525268207,0.20861884108950104,0.290852060843594,1
0.21365156730460302,0.28304743431252566,0.419165665965207,1
0.3574476510535372,0.3587681879589673,0.8016243359276495,1
0.18864108870254545,0.24608812261246193,0.3569729059118276,1
0.21812271947500322,0.2954804967943017,0.9852627276296562,1
0.043894860575731325,0.0777940689680295,0.3049661404458143,1
0.08676294180862565,0.0936121263541658,0.23926589796365694,1
0.09227584781265658,0.11942705706771213,0.15398506810949486,1
0.18779964847678368,0.2562041704980174,0.43912493195553887,1
0.12447510119623227,0.13836216939843907,0.31270225645522215,1
0.16536983360928564,0.206475435307675,0.2145095475322363,1
0.15009268462798767,0.20989143693224394,0.2249024151820038,1
0.05746060756847018,0.17843607649260426,0.22106394881086966,1
0.034961547880079796,0.03561272091349363,0.062345528235179276,1
0.037433953848542,0.12157408445657408,0.3397450367092171,1
0.04404441920314431,0.04497484174098312,0.4378182695110064,1
0.1273049913997198,0.14867002996829534,0.19517299771786503,1
0.09581206640388826,0.1943666962047718,0.46014141862680785,1
0.10008213557427019,0.2999867479304559,0.7961472396561358,1
0.05205568520160915,0.1520137787877771,0.5246345173313302,1
0.1135231640442078,0.42230822845962246,0.49457625339218125,1
0.08888787380809386,0.21588088996097599,0.2266277992287419,1
0.26557407829883234,0.31594319981932756,0.35447213573239716,1
0.4214223548624291,0.5619972432652119,0.6396966836884694,1
0.12256348204959377,0.17517694239688342,0.2366484419832808,1
0.44431661665311306,0.47611994987364914,0.7710982165257672,1
0.1291161183331891,0.254413115338056,0.5735057602187662,1
0.38604517330397303,0.44573365098695295,0.5669080699624474,1
0.1603862921579318,0.16828929340409518,0.5000586779536481,1
0.1614070412908579,0.19205100242039544,0.22380878712154795,1
0.11018513750366972,0.1712495126910717,0.5109106076177982,1
0.1050600611418369,0.826614425888058,0.8960646349091214,1
0.03719410416279166,0.04015111917784754,0.13690259612589734,1
0.19658160082525064,0.4215184001640353,0.667115180509589,1
0.09826687523690436,0.1165768078845311,0.43455371441086554,1
0.05184329924295404,0.0934808033328193,0.12408744652395996,1
0.09272293364167329,0.10434804067757403,0.8371903025906101,1
0.17056414387475302,0.20654811130589298,0.2754830205442921,1
0.21042883971750279,0.30317525096883297,0.37325234271125685,1
0.07947421546266875,0.17858778064168981,0.8383575483074182,1
0.03841259668975207,0.041131435212819305,0.09688708768047409,1
0.03214742133651546,0.06749015310669282,0.07893655372291099,1
0.305290873613897,0.3579040105027782,0.3679798297702214,1
0.050177449855328723,0.05213238418396336,0.8031848870254572,1
0.24212733775291917,0.42207686895227897,0.6360606796692515,1
0.10313947344072624,0.13806352013647977,0.27627015902284213,1
0.05657535708981599,0.19628511124493989,0.21216112099006076,1
0.05586207169707925,0.11360205009814456,0.9386552485378059,1
0.09270160824142792,0.2172828769050601,0.9341872047829948,1
0.12664514709930624,0.34823541054362966,0.36643557309427194,1
0.15877702634007193,0.15991805776758825,0.17351117248815523,1
0.11912868443936706,0.16916181834289531,0.4049560252605799,1
0.16833478754949452,0.1880073526083698,0.26145360405779333,1
0.16912698763305886,0.21450838980523404,0.3162207921949729,1
0.17210033828822954,0.2761604534336721,0.6891682538390558,1
